sample_id,tissue,true_proportion,predicted_proportion,absolute_error
Mixture_688,Cortex,0.357776,0.274971,0.082804
Mixture_688,Dermal,0.000000,0.000000,0.000000
Mixture_688,Epidermal,0.000000,0.028432,0.028432
Mixture_688,Gastric,0.019421,0.000000,0.019421
Mixture_688,Heart,0.000000,0.055274,0.055274
Mixture_688,Kidney,0.000000,0.000000,0.000000
Mixture_688,Liver,0.000000,0.051654,0.051654
Mixture_688,Lung,0.182739,0.120085,0.062654
Mixture_688,Neuron,0.000000,0.048837,0.048837
Mixture_688,Oligodendrocytes,0.000000,0.026148,0.026148
Mixture_688,Pancreas,0.000000,0.024478,0.024478
Mixture_688,Prostate,0.000000,0.055438,0.055438
Mixture_688,Skeletal,0.000000,0.024768,0.024768
Mixture_688,Small,0.000000,0.000000,0.000000
Mixture_689,Adipocytes,0.000000,0.000000,0.000000
Mixture_689,Aorta,0.000000,0.000000,0.000000
Mixture_689,Bladder,0.000000,0.000000,0.000000
Mixture_689,Blood,0.000000,0.030685,0.030685
Mixture_689,Bone,0.000000,0.024757,0.024757
Mixture_689,Cerebellum,0.000000,0.000000,0.000000
Mixture_689,Colon,0.348588,0.251605,0.096982
Mixture_689,Coronary,0.000000,0.000000,0.000000
Mixture_689,Cortex,0.000000,0.028229,0.028229
Mixture_689,Dermal,0.000000,0.000000,0.000000
Mixture_689,Epidermal,0.000000,0.000000,0.000000
Mixture_689,Gastric,0.000000,0.031046,0.031046
Mixture_689,Heart,0.000000,0.026032,0.026032
Mixture_689,Kidney,0.000000,0.000000,0.000000
Mixture_689,Liver,0.000000,0.025858,0.025858
Mixture_689,Lung,0.000000,0.058430,0.058430
Mixture_689,Neuron,0.063364,0.031922,0.031442
Mixture_689,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_689,Pancreas,0.000000,0.000000,0.000000
Mixture_689,Prostate,0.588048,0.491435,0.096613
Mixture_689,Skeletal,0.000000,0.000000,0.000000
Mixture_689,Small,0.000000,0.000000,0.000000
Mixture_69,Adipocytes,0.000000,0.024785,0.024785
Mixture_69,Aorta,0.000000,0.025178,0.025178
Mixture_69,Bladder,0.143384,0.073372,0.070012
Mixture_69,Blood,0.315161,0.158698,0.156464
Mixture_69,Bone,0.000000,0.043744,0.043744
Mixture_69,Cerebellum,0.000000,0.000000,0.000000
Mixture_69,Colon,0.000000,0.084465,0.084465
Mixture_69,Coronary,0.000000,0.000000,0.000000
Mixture_69,Cortex,0.083622,0.031895,0.051728
Mixture_69,Dermal,0.000000,0.023325,0.023325
Mixture_69,Epidermal,0.000000,0.000000,0.000000
Mixture_69,Gastric,0.000000,0.000000,0.000000
Mixture_69,Heart,0.000000,0.049271,0.049271
Mixture_69,Kidney,0.000000,0.000000,0.000000
Mixture_69,Liver,0.000000,0.048755,0.048755
Mixture_69,Lung,0.000000,0.030732,0.030732
Mixture_69,Neuron,0.000000,0.023074,0.023074
Mixture_69,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_69,Pancreas,0.000000,0.021851,0.021851
Mixture_69,Prostate,0.378421,0.328774,0.049647
Mixture_69,Skeletal,0.079412,0.032083,0.047328
Mixture_69,Small,0.000000,0.000000,0.000000
Mixture_690,Adipocytes,0.000000,0.000000,0.000000
Mixture_690,Aorta,0.000000,0.000000,0.000000
Mixture_690,Bladder,0.000000,0.000000,0.000000
Mixture_690,Blood,0.000000,0.000000,0.000000
Mixture_690,Bone,0.012327,0.067287,0.054959
Mixture_690,Cerebellum,0.000000,0.000000,0.000000
Mixture_690,Colon,0.000000,0.000000,0.000000
Mixture_690,Coronary,0.216399,0.150391,0.066008
Mixture_690,Cortex,0.000000,0.039173,0.039173
Mixture_690,Dermal,0.014141,0.000000,0.014141
Mixture_690,Epidermal,0.000000,0.000000,0.000000
Mixture_690,Gastric,0.000000,0.000000,0.000000
Mixture_690,Heart,0.000000,0.000000,0.000000
Mixture_690,Kidney,0.591092,0.498966,0.092126
Mixture_690,Liver,0.000000,0.054579,0.054579
Mixture_690,Lung,0.000000,0.073738,0.073738
Mixture_690,Neuron,0.166040,0.084529,0.081511
Mixture_690,Oligodendrocytes,0.000000,0.031337,0.031337
Mixture_690,Pancreas,0.000000,0.000000,0.000000
Mixture_690,Prostate,0.000000,0.000000,0.000000
Mixture_690,Skeletal,0.000000,0.000000,0.000000
Mixture_690,Small,0.000000,0.000000,0.000000
Mixture_691,Adipocytes,0.351835,0.172666,0.179169
Mixture_691,Aorta,0.000000,0.000000,0.000000
Mixture_691,Bladder,0.000000,0.000000,0.000000
Mixture_691,Blood,0.000000,0.000000,0.000000
Mixture_691,Bone,0.000000,0.053242,0.053242
Mixture_691,Cerebellum,0.000000,0.000000,0.000000
Mixture_691,Colon,0.000000,0.025368,0.025368
Mixture_691,Coronary,0.000000,0.000000,0.000000
Mixture_691,Cortex,0.000000,0.034177,0.034177
Mixture_691,Dermal,0.000000,0.000000,0.000000
Mixture_691,Epidermal,0.172247,0.100151,0.072096
Mixture_691,Gastric,0.475919,0.460916,0.015002
Mixture_691,Heart,0.000000,0.039069,0.039069
Mixture_691,Kidney,0.000000,0.026597,0.026597
Mixture_691,Liver,0.000000,0.000000,0.000000
Mixture_691,Lung,0.000000,0.025716,0.025716
Mixture_691,Neuron,0.000000,0.000000,0.000000
Mixture_691,Oligodendrocytes,0.000000,0.031134,0.031134
Mixture_691,Pancreas,0.000000,0.000000,0.000000
Mixture_691,Prostate,0.000000,0.000000,0.000000
Mixture_691,Skeletal,0.000000,0.000000,0.000000
Mixture_691,Small,0.000000,0.030962,0.030962
Mixture_692,Adipocytes,0.000000,0.000000,0.000000
Mixture_692,Aorta,0.158840,0.061083,0.097757
Mixture_692,Bladder,0.000000,0.000000,0.000000
Mixture_692,Blood,0.000000,0.000000,0.000000
Mixture_692,Bone,0.000000,0.035548,0.035548
Mixture_692,Cerebellum,0.000000,0.000000,0.000000
Mixture_692,Colon,0.000000,0.000000,0.000000
Mixture_692,Coronary,0.000000,0.026064,0.026064
Mixture_692,Cortex,0.000000,0.037024,0.037024
Mixture_692,Dermal,0.000000,0.024162,0.024162
Mixture_692,Epidermal,0.079291,0.044805,0.034486
Mixture_692,Gastric,0.000000,0.042540,0.042540
Mixture_692,Heart,0.000000,0.023824,0.023824
Mixture_692,Kidney,0.000000,0.000000,0.000000
Mixture_692,Liver,0.000000,0.046507,0.046507
Mixture_692,Lung,0.317397,0.284220,0.033177
Mixture_692,Neuron,0.444473,0.374223,0.070250
Mixture_692,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_692,Pancreas,0.000000,0.000000,0.000000
Mixture_692,Prostate,0.000000,0.000000,0.000000
Mixture_692,Skeletal,0.000000,0.000000,0.000000
Mixture_692,Small,0.000000,0.000000,0.000000
Mixture_693,Adipocytes,0.000000,0.000000,0.000000
Mixture_693,Aorta,0.000000,0.000000,0.000000
Mixture_693,Bladder,0.000000,0.000000,0.000000
Mixture_693,Blood,0.000000,0.055991,0.055991
Mixture_693,Bone,0.000000,0.036121,0.036121
Mixture_693,Cerebellum,0.000000,0.000000,0.000000
Mixture_693,Colon,0.000000,0.040701,0.040701
Mixture_693,Coronary,0.204439,0.061763,0.142676
Mixture_693,Cortex,0.000000,0.041861,0.041861
Mixture_693,Dermal,0.000000,0.000000,0.000000
Mixture_693,Epidermal,0.000000,0.000000,0.000000
Mixture_693,Gastric,0.000000,0.000000,0.000000
Mixture_693,Heart,0.277187,0.211294,0.065893
Mixture_693,Kidney,0.000000,0.000000,0.000000
Mixture_693,Liver,0.169903,0.223208,0.053305
Mixture_693,Lung,0.264879,0.238647,0.026233
Mixture_693,Neuron,0.000000,0.032762,0.032762
Mixture_693,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_693,Pancreas,0.000000,0.000000,0.000000
Mixture_693,Prostate,0.000000,0.030838,0.030838
Mixture_693,Skeletal,0.083591,0.026813,0.056778
Mixture_693,Small,0.000000,0.000000,0.000000
Mixture_694,Adipocytes,0.000000,0.000000,0.000000
Mixture_694,Aorta,0.335968,0.146910,0.189058
Mixture_694,Bladder,0.000000,0.000000,0.000000
Mixture_694,Blood,0.000000,0.033376,0.033376
Mixture_694,Bone,0.000000,0.000000,0.000000
Mixture_694,Cerebellum,0.000000,0.000000,0.000000
Mixture_694,Colon,0.118274,0.055596,0.062679
Mixture_694,Coronary,0.000000,0.000000,0.000000
Mixture_694,Cortex,0.000000,0.025580,0.025580
Mixture_694,Dermal,0.000000,0.000000,0.000000
Mixture_694,Epidermal,0.000000,0.000000,0.000000
Mixture_694,Gastric,0.545757,0.542063,0.003695
Mixture_694,Heart,0.000000,0.055050,0.055050
Mixture_694,Kidney,0.000000,0.024276,0.024276
Mixture_694,Liver,0.000000,0.026575,0.026575
Mixture_694,Lung,0.000000,0.062820,0.062820
Mixture_694,Neuron,0.000000,0.000000,0.000000
Mixture_694,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_694,Pancreas,0.000000,0.000000,0.000000
Mixture_694,Prostate,0.000000,0.000000,0.000000
Mixture_694,Skeletal,0.000000,0.027754,0.027754
Mixture_694,Small,0.000000,0.000000,0.000000
Mixture_695,Adipocytes,0.509276,0.351005,0.158271
Mixture_695,Aorta,0.000000,0.000000,0.000000
Mixture_695,Bladder,0.000000,0.028121,0.028121
Mixture_695,Blood,0.000000,0.033982,0.033982
Mixture_695,Bone,0.079314,0.084914,0.005600
Mixture_695,Cerebellum,0.000000,0.000000,0.000000
Mixture_695,Colon,0.000000,0.040762,0.040762
Mixture_695,Coronary,0.000000,0.000000,0.000000
Mixture_695,Cortex,0.000000,0.022220,0.022220
Mixture_695,Dermal,0.000000,0.036940,0.036940
Mixture_695,Epidermal,0.111167,0.070481,0.040686
Mixture_695,Gastric,0.000000,0.000000,0.000000
Mixture_695,Heart,0.000000,0.037879,0.037879
Mixture_695,Kidney,0.000000,0.000000,0.000000
Mixture_695,Liver,0.000000,0.035164,0.035164
Mixture_695,Lung,0.000000,0.039929,0.039929
Mixture_695,Neuron,0.207832,0.069145,0.138687
Mixture_695,Oligodendrocytes,0.000000,0.033259,0.033259
Mixture_695,Pancreas,0.000000,0.000000,0.000000
Mixture_695,Prostate,0.000000,0.052446,0.052446
Mixture_695,Skeletal,0.092411,0.063752,0.028659
Mixture_695,Small,0.000000,0.000000,0.000000
Mixture_696,Adipocytes,0.000000,0.038002,0.038002
Mixture_696,Aorta,0.201111,0.076523,0.124588
Mixture_696,Bladder,0.377441,0.300205,0.077236
Mixture_696,Blood,0.000000,0.000000,0.000000
Mixture_696,Bone,0.235966,0.154801,0.081165
Mixture_696,Cerebellum,0.000000,0.000000,0.000000
Mixture_696,Colon,0.000000,0.023905,0.023905
Mixture_696,Coronary,0.000000,0.000000,0.000000
Mixture_696,Cortex,0.000000,0.049513,0.049513
Mixture_696,Dermal,0.000000,0.027975,0.027975
Mixture_696,Epidermal,0.000000,0.033040,0.033040
Mixture_696,Gastric,0.000000,0.040651,0.040651
Mixture_696,Heart,0.098520,0.067824,0.030696
Mixture_696,Kidney,0.000000,0.000000,0.000000
Mixture_696,Liver,0.000000,0.000000,0.000000
Mixture_696,Lung,0.000000,0.031908,0.031908
Mixture_696,Neuron,0.000000,0.038445,0.038445
Mixture_696,Oligodendrocytes,0.086962,0.038850,0.048113
Mixture_696,Pancreas,0.000000,0.034097,0.034097
Mixture_696,Prostate,0.000000,0.044262,0.044262
Mixture_696,Skeletal,0.000000,0.000000,0.000000
Mixture_696,Small,0.000000,0.000000,0.000000
Mixture_697,Adipocytes,0.000000,0.000000,0.000000
Mixture_697,Aorta,0.000000,0.000000,0.000000
Mixture_697,Bladder,0.000000,0.000000,0.000000
Mixture_697,Blood,0.000000,0.027467,0.027467
Mixture_697,Bone,0.000000,0.000000,0.000000
Mixture_697,Cerebellum,0.000000,0.000000,0.000000
Mixture_697,Colon,0.000000,0.000000,0.000000
Mixture_697,Coronary,0.000000,0.000000,0.000000
Mixture_697,Cortex,0.757061,0.628913,0.128148
Mixture_697,Dermal,0.000000,0.000000,0.000000
Mixture_697,Epidermal,0.043158,0.036064,0.007095
Mixture_697,Gastric,0.199780,0.174967,0.024813
Mixture_697,Heart,0.000000,0.000000,0.000000
Mixture_697,Kidney,0.000000,0.000000,0.000000
Mixture_697,Liver,0.000000,0.000000,0.000000
Mixture_697,Lung,0.000000,0.024939,0.024939
Mixture_697,Neuron,0.000000,0.075303,0.075303
Mixture_697,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_697,Pancreas,0.000000,0.000000,0.000000
Mixture_697,Prostate,0.000000,0.032347,0.032347
Mixture_697,Skeletal,0.000000,0.000000,0.000000
Mixture_697,Small,0.000000,0.000000,0.000000
Mixture_698,Adipocytes,0.000000,0.000000,0.000000
Mixture_698,Aorta,0.000000,0.000000,0.000000
Mixture_698,Bladder,0.000000,0.000000,0.000000
Mixture_698,Blood,0.000000,0.000000,0.000000
Mixture_698,Bone,0.000000,0.000000,0.000000
Mixture_698,Cerebellum,0.000000,0.000000,0.000000
Mixture_698,Colon,0.000000,0.032660,0.032660
Mixture_698,Coronary,0.000000,0.000000,0.000000
Mixture_698,Cortex,0.000000,0.000000,0.000000
Mixture_698,Dermal,0.000000,0.000000,0.000000
Mixture_698,Epidermal,0.114016,0.059276,0.054740
Mixture_698,Gastric,0.000000,0.044987,0.044987
Mixture_698,Heart,0.281077,0.174912,0.106165
Mixture_698,Kidney,0.000000,0.034980,0.034980
Mixture_698,Liver,0.000000,0.036082,0.036082
Mixture_698,Lung,0.000000,0.000000,0.000000
Mixture_698,Neuron,0.000000,0.000000,0.000000
Mixture_698,Oligodendrocytes,0.000000,0.024761,0.024761
Mixture_698,Pancreas,0.604908,0.563043,0.041865
Mixture_698,Prostate,0.000000,0.000000,0.000000
Mixture_698,Skeletal,0.000000,0.029300,0.029300
Mixture_698,Small,0.000000,0.000000,0.000000
Mixture_699,Adipocytes,0.000000,0.000000,0.000000
Mixture_699,Aorta,0.000000,0.000000,0.000000
Mixture_699,Bladder,0.000000,0.000000,0.000000
Mixture_699,Blood,0.000000,0.000000,0.000000
Mixture_699,Bone,0.000000,0.037067,0.037067
Mixture_699,Cerebellum,0.000000,0.000000,0.000000
Mixture_699,Colon,0.000000,0.024856,0.024856
Mixture_699,Coronary,0.378477,0.275952,0.102525
Mixture_699,Cortex,0.000000,0.048351,0.048351
Mixture_699,Dermal,0.000000,0.000000,0.000000
Mixture_699,Epidermal,0.000000,0.000000,0.000000
Mixture_699,Gastric,0.140430,0.081818,0.058613
Mixture_699,Heart,0.000000,0.027424,0.027424
Mixture_699,Kidney,0.000000,0.000000,0.000000
Mixture_699,Liver,0.000000,0.048674,0.048674
Mixture_699,Lung,0.000000,0.024494,0.024494
Mixture_699,Neuron,0.329932,0.285581,0.044351
Mixture_699,Oligodendrocytes,0.000000,0.034061,0.034061
Mixture_699,Pancreas,0.000000,0.000000,0.000000
Mixture_699,Prostate,0.000000,0.038944,0.038944
Mixture_699,Skeletal,0.000000,0.028882,0.028882
Mixture_699,Small,0.151161,0.043897,0.107264
Mixture_7,Adipocytes,0.000000,0.000000,0.000000
Mixture_7,Aorta,0.000000,0.000000,0.000000
Mixture_7,Bladder,0.000000,0.000000,0.000000
Mixture_7,Blood,0.165771,0.075858,0.089913
Mixture_7,Bone,0.000000,0.000000,0.000000
Mixture_7,Cerebellum,0.000000,0.000000,0.000000
Mixture_7,Colon,0.153760,0.225627,0.071867
Mixture_7,Coronary,0.262233,0.177912,0.084321
Mixture_7,Cortex,0.000000,0.000000,0.000000
Mixture_7,Dermal,0.000000,0.000000,0.000000
Mixture_7,Epidermal,0.000000,0.000000,0.000000
Mixture_7,Gastric,0.000000,0.000000,0.000000
Mixture_7,Heart,0.000000,0.044783,0.044783
Mixture_7,Kidney,0.000000,0.000000,0.000000
Mixture_7,Liver,0.000000,0.049118,0.049118
Mixture_7,Lung,0.000000,0.040754,0.040754
Mixture_7,Neuron,0.000000,0.000000,0.000000
Mixture_7,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_7,Pancreas,0.000000,0.037873,0.037873
Mixture_7,Prostate,0.297392,0.285540,0.011852
Mixture_7,Skeletal,0.000000,0.000000,0.000000
Mixture_7,Small,0.120844,0.062536,0.058308
Mixture_70,Adipocytes,0.000000,0.047079,0.047079
Mixture_70,Aorta,0.000000,0.000000,0.000000
Mixture_70,Bladder,0.000000,0.000000,0.000000
Mixture_70,Blood,0.000000,0.000000,0.000000
Mixture_70,Bone,0.549178,0.500404,0.048774
Mixture_70,Cerebellum,0.000000,0.000000,0.000000
Mixture_70,Colon,0.000000,0.000000,0.000000
Mixture_70,Coronary,0.000000,0.000000,0.000000
Mixture_70,Cortex,0.200306,0.153280,0.047026
Mixture_70,Dermal,0.000000,0.000000,0.000000
Mixture_70,Epidermal,0.000000,0.000000,0.000000
Mixture_70,Gastric,0.000000,0.000000,0.000000
Mixture_70,Heart,0.000000,0.030841,0.030841
Mixture_70,Kidney,0.000000,0.000000,0.000000
Mixture_70,Liver,0.000000,0.000000,0.000000
Mixture_70,Lung,0.000000,0.031543,0.031543
Mixture_70,Neuron,0.000000,0.026116,0.026116
Mixture_70,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_70,Pancreas,0.250515,0.186095,0.064421
Mixture_70,Prostate,0.000000,0.000000,0.000000
Mixture_70,Skeletal,0.000000,0.000000,0.000000
Mixture_70,Small,0.000000,0.024644,0.024644
Mixture_700,Adipocytes,0.000000,0.000000,0.000000
Mixture_700,Aorta,0.006939,0.000000,0.006939
Mixture_700,Bladder,0.000000,0.000000,0.000000
Mixture_700,Blood,0.000000,0.066772,0.066772
Mixture_700,Bone,0.000000,0.036358,0.036358
Mixture_700,Cerebellum,0.505102,0.315843,0.189258
Mixture_700,Colon,0.085126,0.048537,0.036588
Mixture_700,Coronary,0.000000,0.000000,0.000000
Mixture_700,Cortex,0.000000,0.142177,0.142177
Mixture_700,Dermal,0.000000,0.000000,0.000000
Mixture_700,Epidermal,0.000000,0.000000,0.000000
Mixture_700,Gastric,0.230240,0.168046,0.062194
Mixture_700,Heart,0.000000,0.055158,0.055158
Mixture_700,Kidney,0.000000,0.000000,0.000000
Mixture_700,Liver,0.000000,0.038341,0.038341
Mixture_700,Lung,0.000000,0.041374,0.041374
Mixture_700,Neuron,0.000000,0.000000,0.000000
Mixture_700,Oligodendrocytes,0.000000,0.033243,0.033243
Mixture_700,Pancreas,0.172594,0.054150,0.118444
Mixture_700,Prostate,0.000000,0.000000,0.000000
Mixture_700,Skeletal,0.000000,0.000000,0.000000
Mixture_700,Small,0.000000,0.000000,0.000000
Mixture_701,Adipocytes,0.000000,0.023369,0.023369
Mixture_701,Aorta,0.401038,0.302666,0.098372
Mixture_701,Bladder,0.000000,0.000000,0.000000
Mixture_701,Blood,0.000000,0.062732,0.062732
Mixture_701,Bone,0.000000,0.000000,0.000000
Mixture_701,Cerebellum,0.000000,0.000000,0.000000
Mixture_701,Colon,0.000000,0.032297,0.032297
Mixture_701,Coronary,0.000000,0.023778,0.023778
Mixture_701,Cortex,0.000000,0.028482,0.028482
Mixture_701,Dermal,0.000000,0.000000,0.000000
Mixture_701,Epidermal,0.000000,0.023860,0.023860
Mixture_701,Gastric,0.101502,0.069443,0.032059
Mixture_701,Heart,0.000000,0.040164,0.040164
Mixture_701,Kidney,0.000000,0.000000,0.000000
Mixture_701,Liver,0.000000,0.024180,0.024180
Mixture_701,Lung,0.000000,0.038357,0.038357
Mixture_701,Neuron,0.213163,0.150962,0.062201
Mixture_701,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_701,Pancreas,0.000000,0.000000,0.000000
Mixture_701,Prostate,0.000000,0.079133,0.079133
Mixture_701,Skeletal,0.284297,0.100576,0.183721
Mixture_701,Small,0.000000,0.000000,0.000000
Mixture_702,Adipocytes,0.000000,0.000000,0.000000
Mixture_702,Aorta,0.490434,0.407332,0.083102
Mixture_702,Bladder,0.000000,0.000000,0.000000
Mixture_702,Blood,0.000000,0.042340,0.042340
Mixture_702,Bone,0.000000,0.026188,0.026188
Mixture_702,Cerebellum,0.000000,0.000000,0.000000
Mixture_702,Colon,0.000000,0.041843,0.041843
Mixture_702,Coronary,0.000000,0.025745,0.025745
Mixture_702,Cortex,0.000000,0.000000,0.000000
Mixture_702,Dermal,0.067692,0.023728,0.043964
Mixture_702,Epidermal,0.000000,0.000000,0.000000
Mixture_702,Gastric,0.000000,0.046895,0.046895
Mixture_702,Heart,0.000000,0.037679,0.037679
Mixture_702,Kidney,0.000000,0.028674,0.028674
Mixture_702,Liver,0.000000,0.030772,0.030772
Mixture_702,Lung,0.137656,0.078763,0.058893
Mixture_702,Neuron,0.000000,0.031661,0.031661
Mixture_702,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_702,Pancreas,0.000000,0.000000,0.000000
Mixture_702,Prostate,0.000000,0.035946,0.035946
Mixture_702,Skeletal,0.304218,0.142434,0.161784
Mixture_702,Small,0.000000,0.000000,0.000000
Mixture_703,Adipocytes,0.000000,0.000000,0.000000
Mixture_703,Aorta,0.059316,0.000000,0.059316
Mixture_703,Bladder,0.000000,0.000000,0.000000
Mixture_703,Blood,0.000000,0.000000,0.000000
Mixture_703,Bone,0.000000,0.000000,0.000000
Mixture_703,Cerebellum,0.000000,0.000000,0.000000
Mixture_703,Colon,0.542648,0.575222,0.032574
Mixture_703,Coronary,0.000000,0.000000,0.000000
Mixture_703,Cortex,0.000000,0.000000,0.000000
Mixture_703,Dermal,0.000000,0.000000,0.000000
Mixture_703,Epidermal,0.000000,0.000000,0.000000
Mixture_703,Gastric,0.242558,0.257965,0.015407
Mixture_703,Heart,0.000000,0.000000,0.000000
Mixture_703,Kidney,0.000000,0.000000,0.000000
Mixture_703,Liver,0.000000,0.075081,0.075081
Mixture_703,Lung,0.155478,0.091733,0.063745
Mixture_703,Neuron,0.000000,0.000000,0.000000
Mixture_703,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_703,Pancreas,0.000000,0.000000,0.000000
Mixture_703,Prostate,0.000000,0.000000,0.000000
Mixture_703,Skeletal,0.000000,0.000000,0.000000
Mixture_703,Small,0.000000,0.000000,0.000000
Mixture_704,Adipocytes,0.000000,0.000000,0.000000
Mixture_704,Aorta,0.000000,0.000000,0.000000
Mixture_704,Bladder,0.000000,0.000000,0.000000
Mixture_704,Blood,0.000000,0.000000,0.000000
Mixture_704,Bone,0.000000,0.000000,0.000000
Mixture_704,Cerebellum,0.000000,0.000000,0.000000
Mixture_704,Colon,0.000000,0.029269,0.029269
Mixture_704,Coronary,0.000000,0.000000,0.000000
Mixture_704,Cortex,0.000000,0.000000,0.000000
Mixture_704,Dermal,0.000000,0.024476,0.024476
Mixture_704,Epidermal,0.000000,0.000000,0.000000
Mixture_704,Gastric,0.000000,0.000000,0.000000
Mixture_704,Heart,0.000000,0.000000,0.000000
Mixture_704,Kidney,0.000000,0.000000,0.000000
Mixture_704,Liver,0.077898,0.000000,0.077898
Mixture_704,Lung,0.000000,0.000000,0.000000
Mixture_704,Neuron,0.319462,0.328302,0.008840
Mixture_704,Oligodendrocytes,0.602639,0.617952,0.015313
Mixture_704,Pancreas,0.000000,0.000000,0.000000
Mixture_704,Prostate,0.000000,0.000000,0.000000
Mixture_704,Skeletal,0.000000,0.000000,0.000000
Mixture_704,Small,0.000000,0.000000,0.000000
Mixture_705,Adipocytes,0.230129,0.089891,0.140238
Mixture_705,Aorta,0.132239,0.028692,0.103546
Mixture_705,Bladder,0.000000,0.028268,0.028268
Mixture_705,Blood,0.000000,0.023152,0.023152
Mixture_705,Bone,0.278351,0.209807,0.068544
Mixture_705,Cerebellum,0.000000,0.000000,0.000000
Mixture_705,Colon,0.000000,0.079549,0.079549
Mixture_705,Coronary,0.000000,0.000000,0.000000
Mixture_705,Cortex,0.000000,0.000000,0.000000
Mixture_705,Dermal,0.000000,0.031858,0.031858
Mixture_705,Epidermal,0.167511,0.134724,0.032787
Mixture_705,Gastric,0.000000,0.000000,0.000000
Mixture_705,Heart,0.000000,0.027782,0.027782
Mixture_705,Kidney,0.000000,0.028239,0.028239
Mixture_705,Liver,0.000000,0.024399,0.024399
Mixture_705,Lung,0.000000,0.036600,0.036600
